component,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10,mode_11,mode_12,mode_13,mode_14,mode_15,mode_16,mode_17,mode_18,mode_19,mode_20,mode_21,mode_22,mode_23,mode_24
11,0.000000000382630522043206670526761634593172020528453305602322070004299,0.0000000332745644928379805463717914259383119736186665349678209628478,0.00000130373908423416524911899167967314795538726727996341312325626,0.0000301852985698578070325210023206032657879141263102985894424584,0.000455128185511154278006286401982955448729068897093475723301419,0.00464048408159379267518894407552438224902846462992859321804936,0.0321067880637269709063814956729542072036335963669220162880188,0.146446309893297521964298233659353915965677146580293995052548,0.405805488255133111133339414271936000821215532449840696312004,-0.537924726043001672464639247939965657257080425305043821983265,0.0243463127933266689549192911459008929880459657128410438812354,-0.445378820334046078587779183584014311879199786293552471373446,0.424245877068369084112363659111309287703919552873058816764257,-0.240874878424376852458077752533328065423922868735786540333108,0.10337789439699463636302121200151682677274015375959452295216,-0.0365575275434096608867934606573601017737901567359527350443984,0.0110992384168541789339222665789777775552658499554185338059364,-0.00297089822174546295126005469146633291313257396204738413523539,0.00072750378903193941953514567994737036825150064753679572212079,-0.000170139455601421785319148120041453726911225459335938353749526,0.0000376516519090902199592271785865775443397400702033105642515665,-0.00000728451296953059656543389380274000176966078142886063975832473,-0.00000110606611147453191931696774810727431123186025776322080320611,-0.000000112189425852547749778119996836169096042797251721814212239576
12,0.0000000000458761174974047808316110912617505759401944817512718722911341,0.00000000437709749603711034355915593499129807975899635540932198154354,0.000000190307964938092173844530326021098612206253566759110387411352,0.00000495764263661860832465952570376488140148653103356661459540077,0.0000855954491361400222374785382230418827748105524659196803893794,0.00102288945514842532469947461019793906820647207497176061179478,0.00857240283443885923371854122902236618800226876006680216709445,0.0498446406325580584427506239034842034296041122553723857263248,0.193211869216716310976433354071979877475524374969403722384452,-0.453232054541787150582080553970542261623816983037652605612333,-0.479298554194148778165835255991642707458342453434292053507666,-0.140060860348009716543930217957752212273900120335789049360015,-0.364436320392379168095529228656445785114466864447125611107904,0.423351568102473232338314757053824310255502826932404612256574,-0.266608050045644294986374639110183086868198160933986855954331,0.12300489197923045519611408104017264756071069294453354982476,-0.0458380979755836282801426890528661239130632794944212787570436,0.0145049679160444910859637425062773403832674497608033255844766,-0.00409598609251143226385542222371792359572217416271409264795198,0.00108661566169490037249545272610859400306399260249164407153236,-0.000269892662401960671150168601184711052184221808560914677260305,0.0000581723008876252511310985046842044710244051081927145168019889,0.00000978090413485390593143850969719724779745247348200546619672729,0.00000109276739914858611866134950882535599380378795415364949644109
13,0.00000000000554586777408565920974418645689690253278958492993870063329976,0.000000000575847435307717023464569081469594173802713694608003250407837,0.0000000275094062992158639536490778296204625206971401827886060462533,0.000000796449392805640871947459784936549740670566828793833347609402,0.0000154975991519867144608615908294190953036913217026045401559917,0.000212470476830194253741374556666165094175721132019654355253017,0.00209196863349055254318281596976470568284890585946749824629624,0.0147852621728903268478887374429393540137230856369193522474414,0.0735205514729871551031069109690543198949742476471742382014319,-0.244918094351526865888173709800956619439716274323827552186309,-0.488144358801946084142926702411505459903782789871677149739181,0.400149455359010118500797046222176080913891338795035135491563,-0.235118472423943098280870111211949547955142494044602588024363,-0.270752607410916314695811643262524198712101690926730146236546,0.40334755717139110744980474612405309732857237936054611028502,-0.281788869728496578407161543856920503631713986923743600068444,0.138831345133321848053602736223019350502238228244060290335644,-0.0543306061114755354450962425562963252659785431483139701762749,0.0182426073768435180643819154425923098648166186956999000060942,-0.0056156477917928382736399211287639057502964408242212406685161,0.00159384755071172210028676825201549117361356287433288399041736,-0.000388437092956356418741078568057863876246070274042986260201187,-0.0000732329465918511773593802313586189430041758780779868243765655,-0.00000910947898586908780466336573717195866618683428908349867068646
14,0.000000000000675935542046627280332830165373743854701263786960385777581275,0.0000000000758656968290182608880177350539412665038815483994305175890051,0.00000000395020124884784101318009596516399663116700094047879998888167,0.000000125856811539997610162679713583642040618663354391851610956021,0.00000272611080781724811697133260049387486523721030548767127501705,0.0000421950432967785716782295445735773010768536186296336550409246,0.000477573747906945625325775229048258528997988057765069361117122,0.00397570722128322426477219902036342282750657163906443863909395,0.0241238643580889369252365931272831800871797126355434300966279,-0.103849411255747597371959024100256292277378573355388103454306,-0.299477180694065121579889608155875718176050181267863597692036,0.506823653569924124732896819550318734798696355063728439489302,0.304710478738132529197368280099906171858603309213741889859962,-0.304409849173289653057218114770848252355527942822236856024845,-0.171127557238461124447701634118504086362265594565330193849129,0.364691655276220653844388595416555747799761563797430445959626,-0.283489283145473829671139529019600915036999627660131378264711,0.149074384175804244891827970007258608863226600269454969864918,-0.0625109341271888384019137623449628598414673510713481713638888,0.0230834091084478726483363018774689042585461620302981478500366,-0.00767415455431550690092298033486787177941005863297062164165884,0.0021564940993303773360578223934158992428921468078881993151089,0.000463225799174921289573651032315094634463447072677073104682336,0.0000650129380594719744066031991691120070610483131659456426337726
15,0.0000000000000830564370420804142868003476991313824687833589198842783666146,0.0000000000100195167213402031815223146319914995478271137494282334463204,0.000000000564836724450681818951768740899535175386900309166694988814886,0.0000000196465441312624025251462764953984450742745341954184056650619,0.000000469077264354523178086020684061723066183136476292983743177049,0.00000809563655414981093776228511481773864466561893313798184063282,0.000103631853455942741974542644633643906447073091419601723744341,0.000993794195103401502171711556042040781818084770631568800744193,0.0071224518225516163280670878365163993865515034166695277654044,-0.0375777324258316935720383148930359610776775374202294613706074,-0.141239221177483813753976128028262388103947278088408996161655,0.354038723190784730958406931974740084757503612502275702831553,0.506171864751633448196603863561568949603661926499196940099159,0.19879316089795969874393265611003682701708726710570835367612,-0.344323824633138335851572839908088331738439460832977459771262,-0.073467919769628783059995110750782910007253240300967728231079,0.310155867964967234314436603958708508356954956454888659039971,-0.271998657368282570003145392166015049033667792942311523612883,0.156519365034735371057591639277618526298465929889675390848221,-0.0732146984064219386762055302449820564493550361098572968160555,0.0295785456008256957772902361061157268714455542582907715196521,-0.0098476352964989697621828665755768556294082922919938184309268,-0.00246153002708860465486400687835861104266511458731661053063691,-0.000396459966022369765979775438420673299958928359979564104831916
16,0.0000000000000102885906300890905990438276526484201420348482473062184036362,0.0000000000013276188861169505410174857429606485695472354636591337013782,0.0000000000805816970938793959569653705756636412096353662545418523512128,0.00000000303985795431426995199108671860175016191359197216103588104925,0.0000000793703956504190501232609148109520787460479586482775159986697,0.00000151248031694755756006433466039952064021627976867497713759258,0.0000216253301502544976593299711119840312519930994230188201170709,0.000234975899107976342697681735333779641823152808858639730718246,0.00194412522346588619189122952341517377368868286653871911991901,-0.0121509226635158057753168509722103409183989832667031812099514,-0.0562457099123524277256733547179554571728358112917744256238138,0.185620712446143235869659856462987607259442557876965538778151,0.4050085469264743323077436254508673404383384151815342514125,0.484128944968184750608106791783244546336103277204056728915745,0.0896554926077623080684595788969562881951914717436218262195376,-0.353332716385139129185928535804139327677091199573289421016778,0.0137070993121438345026676879140148136498889524758115171838074,0.246834914510927657506503360397614006692833898959168830614307,-0.256223031801175059558991631023613179523463563303126891761213,0.169374459696684268039365216372887081687225155031473159098049,-0.0884247806848629495318945528888597794269443889832777607940848,0.0363263273181675813245425612245321056730790852499584419045527,0.0108810420951072871575033224676233105275632737928370268477483,0.00205668340106137113480672973864257092200556878267601309265762
17,0.00000000000000128481243403296367423831016284761995442106993683706184918192,0.000000000000176616593931243603812253221071065732837802075171251313246264,0.0000000000114885215010271565467645602866082097470769272265563368857692,0.000000000467503293250320220763933563877109772843843198174928415942229,0.0000000132628586625479703532008072104650807050385299648263599138134,0.000000276872110957548157927935289347664116700411863455451329571773,0.00000437841033585186897525196870457879461807189425739745937879895,0.0000532288556573300788751307367540364057436781443779737423923907,0.000499917875496547713125596485563319215361430363404396637211676,-0.00361501857189754424094146357693601492621195412827840723291803,-0.0198856597950435328101204525986965621186018020745504052385397,0.08126320045004340324932271151827227876882390715802015023004,0.236244665592926096174756759008546671626853401687611003598713,0.448153240370690459263150785680928372478743079952686833194198,0.440148369717260715939856612527822052681256445996155838610233,-0.0142837217584334050272954588832819434314093190586260897799976,-0.332891650371605178322500433057328808841773284338086165507645,0.0827732940620517965999068380253646108041341661255350849520592,0.188286153702875944435177934640151054423451630143983825245143,-0.252096495696593484110174218527427196015875125155960209764717,0.193383622359170496336375922023062254471089564855348328103706,-0.105006736737772880434221509110887683729878153489703385603692,-0.0393823706364333583469576171802016969206757553888599675481005,-0.00900981684568735477805527666537869441192776278137145262574795
18,0.000000000000000161740274272974003475367700675395972787851717208455421562137,0.0000000000000236045533864561969565708586973393449619830336857364637983489,0.00000000000163917728242463778896818698578021002739055414632061125874204,0.0000000000716348908027172885907984055180856563175910113462816514385268,0.0000000021966085161454885813432966424685096597378655918022708671985,0.0000000499186802974935123657853794270369426609754095348968549297504,0.000000866319651619247278387446031445293453835386906866143737445898,0.0000116680203137995223190398935023037744575619258814997239299067,0.000122809742765565370100488457951501841751385968142644662114205,-0.00100987322936108045376192769414895088389875476174557112443034,-0.0064414989528162658294472034206529147787016045046410843029677,0.0313859010968928456850916648010287671767054838814937668541059,0.113675378024760630814324951956197141357493800973048245689399,0.291454108308378508494021612046305033845208040899147242726038,0.478824805472950514336152929260666511708319380155444400286403,0.375737120741630804335916948282014521966809060017339353390857,-0.103995607358511496000535105301501324427976672224124547428126,-0.290275181255437521545355675601704643473062795053642613251671,0.132342612288831605673288716421423600983355675278073362236449,0.14890800316379636573740305156058662475622895781650424325177,-0.27085342971415780213982084146944970199288123528338918851842,0.225029663206517534633529896358592163275452411122641692588972,0.113754492403756853468151306972499556023740188992268932054374,0.03296506738265878301463808591726229260512708844622759752736
19,0.0000000000000000205255894019252436810490213874948316106329169235101746615416,0.00000000000000317129171223007169948416884949746471652900503221172622810882,0.000000000000234374990361457444528666804689529534049718902673398451074851,0.0000000000109608744148843741844173984496486213649882640377737127056546,0.000000000361773760463997585637363533492352021200756713398844068924804,0.00000000890500105032373625533803749919781168774563181648616839240844,0.000000168555147545164871190187472437242104018374380204033470899889,0.00000249562676312966056297752789107444647042263222887902002008509,0.00002914610266622860992001078220955873733603541835823297617943,-0.000269002115886188123023572724678958857066843898918897560695419,-0.00195442393827137006056152046052756432955759222230820186730423,0.0110663096195636157271319484723545001570273061156450390312922,0.0479561392577327386263796286305814867946504108119310326337857,0.154235333566022267459154094594665413374215707892697588890396,0.348446746138554909596416420664723411391950253616879143368142,0.492374783452305365057737975595132872252531230647868861637122,0.295372018011532788590191635363883434489077302197984967445248,-0.172065768062845190959115937166095281528231405649962198636629,-0.243140667061617691163028910997878118665863871448324148806809,0.171640184169931184885705853357611795710290268123304352386582,0.138805277210182069059516085954235001460927074604061205303926,-0.315765451584422290696821665741484715733264287549464997811064,-0.250823138232344949272431653906879936623520381838044122903207,-0.0991272397997834396872029331496632115392399809540192809354077
20,0.00000000000000000262601174511348366626433102424240008477740249425667836404968,0.000000000000000428604085737520042452157813661327640933571733556409580073586,0.0000000000000336319086931046740377387629507806467773213325526750653186112,0.00000000000167863748697920241422198457568893417147966590755963192475378,0.0000000000594479561150500241545638253388807288280307752853244124847811,0.0000000015788604500122092592704589222268317766006519698239066563578,0.0000000324382723792485627583363834088292681107030386810494106814281,0.000000524779115763197063173977146325928282132933453641375898970863,0.00000674784877567174385221030752463381765380461700495563592071758,-0.0000691971239345767244006954739414411973327201305571812880310265,-0.000564996512508398816408648777796248931016472340746925565588068,0.00364921649140576003715391151326929848152773044196633206909244,0.0184148922565330501060263644411467728111210414725127079498406,0.0711192469947181179062547253641686619584965283024397057632012,0.203101234935360708615965260959909586475399484167958860415492,0.403076582880519427168692961403717806929725777951830672034092,0.485349838205222018908190788600362210038507727669920235773343,0.208935058987591241094784379919150784231637263983597479744737,-0.220050303943265202403534586464463554273122464718632599535113,-0.216301165901439801759690777593616588639409212055856922922183,0.209767284158610402640867880800783836816406351955142752572069,0.176283418767406918443842978015353406078522391021286564794833,0.385302156409043221378847208581363864088152786578565354196648,0.239262556437533531263430369969993762358921698547752691265223
